date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2011-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,438.73,0.91
2011-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,582.38,1.2
2011-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,491.66,1.01
2011-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2426.6,5.01
2011-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3611.41,7.45
2011-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,2871.76,5.93
2011-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,5012.63,10.34
2011-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2102.3,4.34
2011-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,3351.18,6.92
2011-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,601.02,1.24
2011-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1731.4,3.57
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,260.38,0.52
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,260.38,0.52
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,221,0.44
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,393.57,0.78
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,621,1.23
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,734.9,1.46
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2281.02,4.52
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3464.77,6.86
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,2297.49,4.55
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,6259.35,12.4
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2086.3,4.13
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,3555.19,7.04
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,626.65,1.24
2011-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1985.86,3.93
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,242.99,0.47
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,242.99,0.47
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,228,0.44
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,333.57,0.64
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,607.29,1.17
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2225.45,4.3
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,2922.89,5.65
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,2553.45,4.93
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,5763.89,11.13
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2480.06,4.79
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,3275.75,6.33
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,595.39,1.15
2012-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1828.13,3.53
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,247.06,0.49
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,247.06,0.49
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,270,0.54
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,333.57,0.66
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,631.27,1.26
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2252.37,4.49
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3132.13,6.24
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,2600.62,5.18
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,5460.74,10.88
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (antelope, smoked)",575,KG,actual,Retail,XAF,2892.23,5.76
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2531.23,5.04
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,3054.07,6.09
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,583.5,1.16
2012-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1917.48,3.82
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,246.56,0.49
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,246.56,0.49
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,287,0.57
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,347.29,0.69
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,618.05,1.23
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,591.6,1.18
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2166.67,4.32
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3050.29,6.08
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,3177.95,6.34
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,5444.83,10.86
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2637.88,5.26
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,3143.78,6.27
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,602.31,1.2
2012-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,2099.77,4.19
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,251.62,0.5
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,251.62,0.5
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,278,0.56
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,354.63,0.71
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,602.6,1.21
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,550.56,1.1
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2225.78,4.45
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3303.8,6.61
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,3146.62,6.29
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,5531.64,11.06
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2271.58,4.54
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,3013.15,6.03
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,640.45,1.28
2012-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1613.23,3.23
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,256.3,0.5
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,256.3,0.5
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,278,0.54
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,354.63,0.69
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,598.49,1.16
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,549.99,1.07
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2245.86,4.36
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3005.67,5.83
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,2860.06,5.55
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,5626.34,10.92
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (antelope, smoked)",575,KG,actual,Retail,XAF,2750.87,5.34
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2249.08,4.36
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,2960.94,5.74
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,637.75,1.24
2012-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1570.75,3.05
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,254.88,0.49
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,255,0.49
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,278,0.54
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,340.53,0.66
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,589.4,1.14
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,561.74,1.08
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2245.86,4.34
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,2859.9,5.52
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,2860.06,5.52
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,5713.14,11.03
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (antelope, smoked)",575,KG,actual,Retail,XAF,2868.92,5.54
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2206.94,4.26
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,2933.53,5.66
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,619.63,1.2
2012-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1894.41,3.66
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,258.8,0.48
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,259,0.48
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,252,0.47
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,340.53,0.64
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,592.81,1.11
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,549.07,1.03
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2296.42,4.29
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3173.96,5.93
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,2996.47,5.6
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,5928.91,11.08
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (antelope, smoked)",575,KG,actual,Retail,XAF,2807.24,5.24
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2076.46,3.88
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,2876.36,5.37
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,621.71,1.16
2012-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1814.8,3.39
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,264.48,0.5
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,264,0.49
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,319.69,0.6
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,351.04,0.66
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,586.22,1.1
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,557.65,1.04
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2475.66,4.64
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3173.96,5.95
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,2996.47,5.61
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,5832.76,10.93
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2008.66,3.76
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,2941.91,5.51
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,611.79,1.15
2012-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1814.8,3.4
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,269.88,0.54
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,270,0.54
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,278,0.56
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,358.75,0.72
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,582.46,1.16
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2444.8,4.89
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3645.17,7.28
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,3085.42,6.17
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,6199.92,12.39
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2008.06,4.01
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,3001.4,6
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,620.17,1.24
2012-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1877.9,3.75
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,257.16,0.51
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,257,0.51
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,296,0.58
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,367.9,0.73
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,574.29,1.13
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2699.18,5.33
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3728.94,7.36
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,3078.9,6.08
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,6621.12,13.07
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2047.91,4.04
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,2888.9,5.7
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,624.81,1.23
2012-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1920.49,3.79
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,266.76,0.52
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,267,0.52
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,283,0.55
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,372.1,0.73
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,587.52,1.14
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2658.79,5.18
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3860.3,7.52
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,3626.51,7.07
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,6691.61,13.04
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2057.11,4.01
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,3021.84,5.89
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,603.58,1.18
2012-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1892.94,3.69
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,264.85,0.53
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,262,0.53
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,225,0.45
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,388.85,0.78
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,568.51,1.14
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2871.42,5.76
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,3492.19,7.01
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,3406.28,6.84
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,6278.73,12.6
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,3601.95,7.23
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,577.37,1.16
2012-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1934.19,3.88
2013-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,331.77,0.67
